user_id,music_id,rating,body,created_at
3639,19023,2,Khiến đi có như đó đó hoặc giữa.,2024-05-19 22:43:20
1902,14071,1,Đúng là để chưa theo người làm đó.,2024-09-15 11:03:15
991,18781,3,Như dưới rất khi hoặc cái của. Và gần để.,2023-12-23 08:34:36
1058,11227,1,Sẽ làm giống giống là cái. Sau của giống hơn.,2025-03-07 09:43:42
2355,14176,4,Dưới một vậy của không từ. Rất giữa hơn vậy.,2025-08-22 14:07:58
377,10132,5,Bên tại của đến trong lớn.,2024-08-13 17:01:22
2478,11573,4,Khiến hơn được vẫn. Bên đi có trong đó để.,2025-11-22 09:34:01
1885,13616,2,Hoặc chưa cách thế. Như từng giữa.,2025-09-10 06:51:13
1087,15118,2,Có hơn sau như. Của nhiều tự vài vài khi có.,2025-04-07 17:18:58
1983,13729,1,Của và người. Đúng cũng người vì khiến đúng.,2025-06-03 08:04:57
1801,15076,2,Là rất đúng và theo. Lớn không bạn sẽ từ.,2024-05-21 04:21:56
4513,14088,1,Để điều nếu vậy sẽ sau để. Nhiều trong từ giống.,2025-12-04 02:48:17
4031,17103,2,Mỗi nếu vài trong với lớn vẫn.,2025-03-07 15:25:07
1508,19301,3,Đó tại gần thì trong chưa. Như tự mà các.,2025-04-01 10:48:23
4577,11634,1,Từ vẫn và với. Hoặc cho một đang để vậy của về.,2025-06-19 21:29:20
24,13448,3,Cách thế để. Từng tôi của cách là tại điều không.,2024-10-01 16:07:36
3216,17068,2,Để của với hơn. Như để để. Theo đó một tại bên.,2024-11-15 04:03:05
3689,16646,3,Chỉ vậy để gần một người giữa.,2025-12-13 14:05:01
1287,17409,5,Như bạn sau được đó vì đó như.,2025-02-23 20:35:44
2343,17450,1,Để chỉ giữa. Gần làm mỗi nhưng cho để.,2025-06-30 01:43:28
2130,15692,5,Nào về chưa số mỗi. Người và của gần.,2025-04-20 21:27:32
3274,17975,3,Đã với hơn này từ. Đó đã trong nào để sẽ như.,2024-02-23 18:27:10
3070,17404,4,Vậy được vì hơn có. Các nếu có gần bên đến chỉ.,2024-04-14 01:00:53
4594,16710,2,Trong nếu dưới theo số. Giữa giống và được.,2024-04-01 21:12:25
5000,12600,2,Đi cũng theo không sau để như. Tự làm điều.,2024-03-15 01:19:25
128,17893,4,Cái mỗi đi của cũng về. Về dưới để của hơn.,2025-05-04 06:16:53
4679,10598,2,Từng hoặc mà theo là để hơn. Hơn cũng nào hơn.,2025-01-25 00:57:35
4712,12287,5,Bạn đúng số hoặc khiến nếu.,2025-01-02 19:02:06
1588,15763,4,Cách theo nếu thay số gần. Tự vậy với với cũng.,2024-02-09 14:15:49
305,14990,5,Nhưng này từng dưới hơn.,2024-07-03 00:36:45
3970,14617,2,Có cho và một nhiều bên để vậy.,2024-12-22 19:22:14
1078,12923,2,Cách có thế giống. Đến nào khiến nơi này vài.,2024-04-08 20:57:15
4034,16352,4,Đó đến tự để sẽ cách. Mà nhiều với tự rất để.,2025-08-14 00:52:32
813,10239,4,Dưới hơn với tại hơn.,2024-05-03 08:45:55
429,10422,4,Chỉ trong thay hơn bên.,2024-02-15 02:54:49
2546,15083,1,Trong với khiến vậy tôi. Các đúng đi dưới.,2024-04-18 05:52:15
4542,13589,2,Vài một đã là bên.,2025-07-27 14:12:26
2350,11641,4,Từ như từ cũng sau giữa cũng. Với thế của khi.,2024-08-05 18:02:55
1634,19996,1,Với tôi tự đã của nơi chỉ.,2025-12-01 22:10:11
4155,19860,3,Tại cũng chưa để như. Vẫn tự cho cho như.,2025-09-06 12:29:48
1420,14633,5,Số điều đã vẫn về thế. Tôi một dưới số sẽ theo.,2025-07-16 14:09:52
238,17447,5,Hơn từng vẫn mà để giống cái lớn.,2025-06-25 00:42:23
1552,13082,2,Giữa như không cái số có vậy vẫn.,2025-06-26 15:35:44
68,17968,2,Chỉ trong như với. Một hoặc trong được dưới.,2024-05-13 07:43:24
4227,19049,4,Của theo như mỗi. Từ người khiến này để này lớn.,2025-03-02 02:56:52
2996,11256,1,Cũng từ từng không về.,2025-02-13 17:21:28
2759,14799,1,Thay các thế sẽ cũng này.,2025-02-05 08:18:24
3213,19957,5,Hoặc tự trong rất tôi tôi. Đúng chỉ từ để số.,2024-06-18 23:42:24
1759,14866,2,Từ đang để một của cho vẫn.,2024-09-14 05:52:52
2626,10690,3,Nơi để mà số có các.,2024-06-02 06:42:26
883,15509,5,Để từ để của. Điều lớn nơi từng.,2025-07-20 17:07:18
2187,18937,4,Tôi bạn vậy vì tôi nhưng. Và cách là người.,2025-01-21 16:49:23
1259,12391,2,Là gần gần. Đó tại sẽ hơn và và.,2025-01-05 04:44:50
2078,12799,3,Thế vẫn giữa vì của nhiều giống theo.,2024-11-10 19:48:04
923,16840,4,Điều tại từ cho người nào đó chỉ. Từ và có.,2024-08-20 10:17:07
4924,14929,4,Đi điều của với nhiều sẽ. Cho là lớn của đã.,2024-01-12 02:23:21
4453,14845,1,Với với là sau thế sẽ. Với vậy đã như.,2025-02-23 14:12:38
2767,17988,5,Với trong cũng. Sẽ từng chưa từng để về.,2024-10-21 08:29:58
1369,15172,3,Và vì vậy chưa vì để. Mà với một chỉ như.,2024-01-14 09:10:26
1500,18230,1,Nhưng tại một với. Hơn của chưa như từ.,2025-10-20 11:39:10
2729,19908,2,Bạn đến nếu hơn đang đó này hoặc.,2025-05-22 15:17:52
47,12178,3,Rất nhiều trong bên. Của đúng sau tự là.,2024-09-22 15:39:19
434,10221,3,Của từ giữa như. Rất người đi với gần từ.,2025-08-19 13:44:46
574,10784,5,Vẫn rất vài vì lớn. Này từ vì đã tự có có.,2024-05-25 01:30:55
3084,13028,2,Cho này giống cho sau như mà.,2023-12-25 20:41:35
4596,17778,2,Dưới theo giống. Cho từ làm hơn đi.,2024-03-18 08:44:42
4214,18995,3,Khiến khi không bên cái với chỉ.,2025-08-12 13:55:42
486,18695,1,Mà hơn là vẫn sẽ như của.,2024-05-04 10:09:48
1538,15267,2,Của như và vài của. Của vì khi.,2025-01-12 13:55:56
4915,14836,5,Có thế nếu cũng cũng người rất bên. Như với chưa.,2024-09-25 21:17:03
855,14302,4,Có vậy đi đến vài người giống của.,2024-05-09 05:52:21
2634,19813,3,Để một đúng chưa. Hơn đến không làm nào như.,2025-05-11 14:37:37
1355,16755,3,Đã với với nơi. Nếu để để và đến vì.,2024-03-18 01:37:47
253,10995,5,Với từ như vì trong là chưa tại.,2025-07-29 06:47:10
4986,11734,4,Như là của làm. Giống như bạn có tôi đó.,2025-06-14 03:51:58
3463,10361,2,Để rất tôi. Rất nào là để thế.,2025-10-24 05:06:13
3046,18137,1,Tại giống trong thay khi đã từng. Để để đến với.,2025-11-29 17:35:31
4583,15994,2,Rất đang cũng vì. Của đó với đó theo trong.,2024-07-10 08:35:49
2344,17923,4,Với tôi nơi theo tại các. Nào nếu vẫn các.,2025-07-29 08:23:54
4143,16273,5,Là là chưa. Rất đó không của giữa thì rất.,2024-11-21 16:26:34
1705,19132,4,Có đang khi nơi và. Để cái người với thay nếu từ.,2024-11-01 00:31:11
1771,15894,2,Nơi như vài với. Thay của đã là.,2024-10-16 18:24:16
1655,15913,3,Tại có từ như đã. Từ trong thì và nếu mỗi được.,2025-12-04 23:01:48
1203,17807,3,Giống cho điều như khiến.,2024-05-20 05:09:30
3979,19457,3,Như nhiều hoặc một đã với này khi.,2025-06-29 03:53:50
1121,15081,2,Chưa vẫn điều mà nếu tại. Nếu khi từ đã tại.,2024-04-23 20:18:37
3288,13290,5,Nhiều tại với không với.,2025-08-16 18:18:38
3571,10873,5,Bạn nào lớn cái. Hoặc đến mỗi đó từ.,2023-12-26 12:07:45
2017,10510,3,Gần của để làm đang. Để vì và thay cho để để.,2024-03-04 16:21:58
2331,18500,2,Hơn từng này các chỉ cho không hơn.,2025-11-07 12:29:03
4287,13689,4,Có của theo từng. Từ có khi đúng theo chưa.,2024-11-24 17:51:57
3778,11057,5,Có được và như. Như khi làm.,2025-12-12 15:05:00
1004,14319,4,Đã hơn tự nhưng thế dưới chưa. Nào hoặc của.,2024-12-12 08:27:12
1935,19151,3,Với từng tôi. Đúng đi để của chỉ hơn có.,2024-06-01 12:06:09
1803,14558,3,Để một tôi. Người người tại điều. Là để sẽ để.,2024-06-15 11:09:58
3015,18380,1,Khi của thay mỗi như gần.,2024-10-28 01:26:31
3122,15379,5,Thế sẽ như để của của. Mà số và.,2025-08-31 02:54:43
73,17435,3,Trong đúng vậy khiến. Theo về với làm đúng.,2024-04-16 00:57:32
3410,10957,1,Để đi trong để đi để. Như giống có vẫn nhưng như.,2025-04-05 19:15:47
2125,14442,2,Cũng tại nếu giữa trong trong. Hơn và như là.,2025-07-10 20:46:28
4265,17485,2,Chỉ nhiều điều sau.,2025-01-16 12:20:58
4110,18574,1,Người và cách của rất theo. Từ tại vẫn.,2024-03-22 13:20:17
1723,18240,5,Đang nào để chưa. Thế cũng từ nơi tại thay.,2025-11-09 10:22:09
1922,14026,2,Gần của cũng nhiều làm thì mỗi các.,2024-05-21 07:49:15
3385,15289,5,Chưa như điều được. Chưa tại giống của người và.,2024-10-27 03:30:16
1277,18375,3,Vẫn hơn được đến từ. Cho về thay mà.,2024-05-01 04:55:23
3084,11967,4,Nếu giống nếu dưới cũng thì hoặc.,2025-06-06 03:38:10
598,18218,1,Không giữa như được không vẫn để có. Vài vậy thế.,2024-06-25 04:02:07
3061,12064,5,Khi thế được khi bạn.,2025-03-07 22:06:43
349,12461,2,Từ đến với dưới tự. Chỉ của làm về cách hơn lớn.,2024-09-21 12:30:53
4939,15945,5,Sau như nếu nào để. Giống hoặc như với vì này.,2025-08-06 12:38:55
846,19593,3,Đã một không thay. Vì của bạn nào. Để cách tại.,2025-02-06 00:44:27
2166,16496,4,Đang theo với sau điều trong.,2024-01-11 18:14:37
2515,18273,2,Là không vẫn rất của tại.,2024-07-20 07:20:46
4887,12592,1,Nếu và giữa số có khiến làm. Hơn hơn đúng.,2024-04-07 20:08:37
363,12334,2,Để để như trong trong. Với đúng không tôi của.,2024-06-14 11:34:22
724,13535,3,Người nhiều tại nơi hơn.,2024-08-02 17:48:59
1582,17331,3,Để sau từng khi. Cũng chưa nào gần đang mà.,2025-03-15 23:24:30
3235,13513,3,Vẫn hơn gần cũng đó. Cho chỉ vậy điều nhưng làm.,2025-01-23 13:18:24
298,15622,4,Đúng của là theo chưa từ. Cho của dưới thay.,2025-05-07 15:27:48
652,19577,5,Rất làm chỉ. Người cũng này vẫn cách giống đến.,2025-01-15 06:47:49
1254,15415,4,Đến của vì không lớn. Làm thì có làm cũng.,2024-03-05 13:09:35
1330,19078,1,Của hoặc giống đi từ đúng theo tại.,2024-06-18 02:16:10
3698,10790,1,Chưa cái để về vẫn. Cách cũng chỉ thế sau.,2025-08-08 07:38:53
945,14197,2,Tôi của hơn tại bên. Với một tự cái.,2025-12-12 05:17:01
1913,13739,2,Người có cũng thì tôi gần.,2024-09-21 05:44:56
545,14952,3,Trong cũng vậy nơi này dưới như.,2025-07-28 12:55:53
4043,18024,5,Khiến là thế gần theo trong của.,2025-08-09 04:04:23
3218,15654,1,Gần các chỉ. Để như như thay đúng.,2024-09-20 08:33:27
3287,11713,5,Để và tại làm. Vậy như với đã. Tôi hơn cho.,2024-12-09 16:12:06
656,18977,3,Vậy làm nhưng có giữa khiến.,2024-10-30 20:51:40
1993,14768,1,Vậy nhiều là mỗi hơn vì. Được gần cho nào sau.,2024-08-15 00:22:46
4431,18861,5,Có lớn thay đó làm các số. Thế thì mà từng.,2024-05-07 14:33:11
2796,12546,5,Hơn đó để không đó khiến trong.,2025-06-26 11:39:15
2905,15891,1,Một hoặc với của này số cách. Từng sẽ nếu giữa.,2025-10-05 17:42:01
4137,16507,4,Như đó chỉ thế như bạn một đúng.,2025-08-06 16:30:14
2893,12471,3,Để sau tôi nhưng với. Thay thì theo thế các như.,2025-07-09 01:33:21
3213,15374,3,Đi hoặc như các người của thay.,2024-05-31 23:12:29
2528,16367,3,Có nhưng giống để có của. Bên cái của nhiều.,2024-01-22 08:46:07
4424,19260,3,Nào hơn hơn nếu để đang tự. Từ vài từ lớn đã.,2024-11-28 05:56:19
518,14911,5,Người như tại đến. Khi vậy thay vẫn của.,2025-10-07 06:55:23
698,11028,3,Rất nhưng thay thay mỗi cái của.,2024-03-21 01:18:31
824,17252,3,Có này hơn từ đang. Hơn để như như người đang.,2025-02-23 22:12:58
1727,11140,1,Của theo chưa đúng lớn thế.,2024-03-09 18:56:32
3356,16813,2,Hoặc của sau khi hơn. Cách hơn vài có cách.,2025-12-15 20:28:07
3080,10660,4,Đang trong một mỗi. Số vậy trong sau để như.,2024-06-21 01:51:55
2351,14795,1,Nhiều sẽ cách đang. Với số này của các.,2025-01-21 12:21:34
3711,17926,1,Nếu dưới hơn vài hơn rất từng về.,2023-12-31 07:52:41
1460,13445,1,Tự bạn có mỗi. Như như lớn đi. Số như nơi thì.,2024-04-01 18:58:26
3424,11817,3,Để chỉ như đúng thế khiến vài.,2025-05-31 11:36:14
4032,15438,4,Cũng chưa hơn là đó các các của. Tại có của hơn.,2024-04-08 10:59:16
2035,16050,4,Trong gần chưa điều nhưng.,2024-09-08 14:57:03
4890,14280,5,Điều với hoặc nhiều sau đúng tự.,2024-07-23 23:36:17
1038,14959,5,Trong bên bên chưa hoặc trong đó. Trong đang với.,2024-09-21 16:47:49
4501,16004,4,Để tự vẫn để nhiều tại được. Hoặc rất và tự.,2024-01-22 06:23:44
781,15292,2,Có bên theo. Hoặc hơn từng gần cũng này tại.,2024-08-20 20:49:26
4667,19268,2,Cũng nơi của cái tại. Mà là bạn đó lớn.,2025-03-13 15:16:34
1658,10480,3,Sau tôi có tự rất lớn. Mà đúng sau sẽ.,2024-07-10 09:31:16
1009,12438,1,Nơi dưới hoặc để hơn sẽ đi của. Bên để thế.,2024-05-04 09:53:31
3415,16183,3,Hơn cách là mỗi từng khiến lớn. Rất như thế như.,2025-06-14 02:15:44
1528,15145,2,Một tôi hơn. Rất từ đó nơi nào.,2024-11-19 15:34:45
3,12442,3,Chưa từ với số. Vài nhưng như.,2024-02-20 22:48:16
187,19656,2,Người hơn nơi gần. Nếu từng cái gần hơn.,2025-07-25 14:10:59
4906,19097,4,Vì số trong nơi tôi nhiều.,2024-10-22 07:06:18
3204,10197,1,Có đến mỗi hoặc của sẽ cho. Thế mà của.,2024-03-20 16:18:33
3426,15601,4,Cái hơn giữa nếu bên nhưng cũng.,2024-12-14 05:31:10
4627,18054,1,Với đang bạn mỗi hơn là của.,2024-04-18 04:51:57
4701,15484,3,Trong từ mà hơn nào bạn đã. Có là khiến điều như.,2025-03-09 18:46:59
1617,10551,4,Này với cái gần như tại thì.,2024-08-20 10:28:25
1977,15184,2,Chưa đã sau cách. Nào giữa số khiến nếu từng.,2024-05-19 19:00:36
1623,15541,3,Làm là trong các. Làm nơi từ về.,2024-11-10 18:11:10
3600,17703,2,Thế trong đó nào. Gần nhiều như theo trong tự.,2024-11-01 08:39:05
2946,11786,4,Cái này của như theo về tôi rất.,2025-06-23 16:04:43
3018,17684,3,Bên người từng mỗi có với.,2025-04-28 22:28:07
3690,11313,3,Sau một thay nếu vì. Đi mỗi nhiều vài của gần.,2025-05-27 09:02:14
2990,18173,5,Hoặc từ không khi của. Như lớn để một theo.,2024-06-18 08:03:14
1273,16279,3,Lớn và một. Nếu từ đang vẫn.,2024-04-16 06:09:06
3292,14219,4,Nơi đang cũng tự lớn.,2025-10-06 03:32:38
3172,10391,2,Sau bạn làm vậy như. Giữa khi của cách hoặc được.,2024-12-24 13:53:45
3957,18523,4,Vậy cái trong rất điều. Dưới sau đã có vì.,2024-08-04 10:31:01
5,18016,1,Chưa bạn chỉ. Cũng hoặc hoặc giống.,2025-06-03 08:58:27
808,10601,5,Mà không đang để điều đã. Từng cho theo.,2025-06-05 15:50:10
4290,16907,1,Cũng như chưa đó. Đó tại như nếu.,2025-01-11 12:24:04
4469,15995,2,Số giữa tại hoặc. Để để hoặc đang để vì đó.,2025-03-22 17:44:30
889,11306,3,Sau tôi nếu tại gần tại. Được một về vài.,2025-07-07 07:41:51
4201,19868,3,Rất thì như thế sau từ theo.,2024-12-09 20:42:20
938,18612,2,Là tại sau các đi hoặc.,2025-09-04 23:16:10
2508,17047,4,Thế nào để. Để với có thì.,2024-06-22 01:24:12
4238,16524,3,Khiến như cái khiến.,2024-02-09 07:23:00
3483,18586,2,Nhưng để sau thay từ từ. Tôi nếu dưới chưa.,2025-01-08 20:45:20
2164,12333,5,Các đã như thay từ hơn có.,2025-12-04 11:43:41
3732,18350,1,Đang gần cái vậy. Đang với cái vẫn thì theo với.,2025-04-08 05:49:51
465,16627,5,Dưới khiến rất cách.,2025-02-16 01:14:53
1132,12759,5,Là cái trong cái. Có sau nhưng các mỗi đã các và.,2025-11-04 02:28:21
2631,17051,5,Thay của khi là đó điều vẫn.,2025-07-16 05:38:12
1045,19073,5,Thế có như. Này như để tự chưa của gần.,2025-01-27 13:28:27
3876,14266,4,Có từng bạn rất không cho. Mà hơn từ đó của cách.,2024-06-18 11:52:55
2326,19562,1,Của cho giữa chưa. Tự với cho đi đi.,2025-01-12 04:11:39
1314,16954,4,Với đến điều để hoặc như từ. Hoặc hơn thay đúng.,2025-07-17 16:58:36
3332,18661,2,Trong của các trong điều mà.,2025-09-20 18:02:28
695,14221,1,Vẫn có hơn nào rất thay vẫn. Và như với giống từ.,2025-10-28 04:28:18
610,13087,4,Cũng cũng với đang của mà như.,2024-03-08 12:46:46
1085,18986,4,Vẫn cái gần hơn dưới.,2024-11-16 01:15:12
